"","Time","Observed","Modeled","Seasonal","Diel","Noise"
"8532","2012.12.22 12:00","0.371","0.240084427148026","-3.40911866471572","-0.126222421834887","0.130915572851974"
"8533","2012.12.22 13:00","0.426","0.501805413585376","-3.4106359784719","0.137015878358642","-0.0758054135853762"
"8534","2012.12.22 14:00","0.535","0.717490770597008","-3.41215153759272","0.354216794491103","-0.182490770597008"
"8535","2012.12.22 15:00","0.648","0.840177363847405","-3.41366534129851","0.478417191447285","-0.192177363847405"
"8536","2012.12.22 16:00","0.699","0.847684074112848","-3.41517738881046","0.487435949224675","-0.148684074112848"
"8537","2012.12.22 17:00","0.724","0.747804379191509","-3.41668767935068","0.389066544843562","-0.0238043791915088"
"8538","2012.12.22 18:00","0.749","0.575527880156907","-3.4181962121422","0.218298578600476","0.173472119843093"
"8539","2012.12.22 19:00","0.772","0.383081918365563","-3.41970298640893","0.0273593910758617","0.388918081634437"
"8540","2012.12.22 20:00","0.759","0.225500992592648","-3.4212080013757","-0.128716519730287","0.533499007407352"
"8541","2012.12.22 21:00","0.73","0.145620061481041","-3.42271125626823","-0.207094195949358","0.584379938518959"
"8542","2012.12.22 22:00","0.702","0.162530255342256","-3.42421275031317","-0.188682508043206","0.539469744657744"
"8543","2012.12.22 23:00","0.671","0.266594665195246","-3.42571248273805","-0.083118365765331","0.404405334804754"
"8544","2012.12.23 00:00","0.639","0.422350714787543","-3.42721045277133","0.0741356538602411","0.216649285212457"
"8545","2012.12.23 01:00","0.623","0.57849964101749","-3.42870665964235","0.231780786961208","0.0445003589825104"
"8546","2012.12.23 02:00","0.631","0.682273328368475","-3.43020110258138","0.337048917251227","-0.051273328368475"
"8547","2012.12.23 03:00","0.644","0.694286784829008","-3.43169378081959","0.350555051949971","-0.0502867848290079"
"8548","2012.12.23 04:00","0.693","0.599848225917085","-3.43318469358906","0.257607405807512","0.0931517740829152"
"8549","2012.12.23 05:00","0.75","0.413644994224687","-3.43467384012277","0.0728933206488236","0.336355005775313"
"8550","2012.12.23 06:00","0.807","0.176499030145788","-3.4361612196546","-0.162765263898238","0.630500969854212"
"8551","2012.12.23 07:00","0.856","-0.0549854546787412","-3.43764683141938","-0.392764136957989","0.801014545321259"
"8552","2012.12.23 08:00","0.867","-0.223147784022069","-3.43913067465281","-0.559442623067891","0.643852215977931"
"8553","2012.12.23 09:00","0.874","-0.284454105249276","-3.44061274859151","-0.619266870356399","0.589545894750724"
"8554","2012.12.23 10:00","0.898","-0.221087759188346","-3.44209305247301","-0.554420220413966","0.676912240811654"
"8555","2012.12.23 11:00","0.997","-0.0458460243915839","-3.44357158553576","-0.377699952554454","0.951153975608416"
"8556","2012.12.23 12:00","1.105","0.200977272452735","-3.44504834701911","-0.129399894226785","0.904022727547265"
"8557","2012.12.23 13:00","1.213","0.46190918183725","-3.44652333616333","0.133007004301945","0.75109081816275"
"8558","2012.12.23 14:00","1.32","0.677083082713406","-3.44799655220959","0.349654121224361","0.642916917286594"
"8559","2012.12.23 15:00","1.422","0.79957206993023","-3.44946799439998","0.473614550631581","0.622427930069769"
"8560","2012.12.23 16:00","1.475","0.807209668553226","-3.45093766197751","0.482721816832106","0.667790331446775"
"8561","2012.12.23 17:00","1.466","0.707781534228531","-3.45240555418609","0.384761574715993","0.758218465771469"
"8562","2012.12.23 18:00","1.441","0.536247634530275","-3.45387167027055","0.214693791102195","0.904752365469725"
"8563","2012.12.23 19:00","1.438","0.344786004741155","-3.45533600947663","0.024696500519155","1.09321399525885"
"8564","2012.12.23 20:00","1.446","0.188365633551864","-3.45679857105099","-0.13026130909578","1.25763436644814"
"8565","2012.12.23 21:00","1.443","0.109744320091123","-3.45825935424119","-0.207421839366314","1.33325567990888"
"8566","2012.12.23 22:00","1.431","0.127929709782998","-3.45971835829573","-0.187777445619901","1.303070290217"
"8567","2012.12.23 23:00","1.419","0.233200809599385","-3.461175582464","-0.0810491216352406","1.18579919040061"
"8568","2012.12.24 00:00","1.407","0.3900160956968","-3.46263102599633","0.0772216079944987","1.0169839043032"
"8569","2012.12.24 01:00","1.378","0.547008347601963","-3.46408468814393","0.235667522047268","0.830991652398037"
"8570","2012.12.24 02:00","1.327","0.651356091494054","-3.46553656815898","0.341467145954399","0.675643908505946"
"8571","2012.12.24 03:00","1.276","0.663639629806778","-3.46698666529451","0.355200781402665","0.612360370193222"
"8572","2012.12.24 04:00","1.224","0.569153387212749","-3.46843497880454","0.262162852318657","0.654846612787251"
"8573","2012.12.24 05:00","1.173","0.382592653282924","-3.46988150794394","0.0770486475282384","0.790407346717076"
"8574","2012.12.24 06:00","1.121","0.144808389342221","-3.47132625196855","-0.159290872387858","0.976191610657779"
"8575","2012.12.24 07:00","1.07","-0.0875471953679217","-3.4727692101351","-0.390203498931454","0.982452804632078"
"8576","2012.12.24 08:00","1.019","-0.256749829965082","-3.47421038170124","-0.557964961962475","0.762250170034918"
